Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q9P1U0	RPA12_HUMAN	reviewed	DNA-directed RNA polymerase I subunit RPA12 (Zinc ribbon domain-containing protein 1)	ZNRD1 RPA12	Homo sapiens (Human)	126
P19388	RPAB1_HUMAN	reviewed	DNA-directed RNA polymerases I, II, and III subunit RPABC1 (RNA polymerases I, II, and III subunit ABC1) (DNA-directed RNA polymerase II 23 kDa polypeptide) (DNA-directed RNA polymerase II subunit E) (RPB5 homolog) (XAP4)	POLR2E	Homo sapiens (Human)	210
Q9Y2Y1	RPC10_HUMAN	reviewed	DNA-directed RNA polymerase III subunit RPC10 (RNA polymerase III subunit C10) (DNA-directed RNA polymerase III subunit K) (RNA polymerase III 12.5 kDa subunit) (RPC12.5) (RNA polymerase III subunit C11) (HsC11p) (RPC11) (hRPC11)	POLR3K RPC11 My010	Homo sapiens (Human)	108
P52434	RPAB3_HUMAN	reviewed	DNA-directed RNA polymerases I, II, and III subunit RPABC3 (RNA polymerases I, II, and III subunit ABC3) (DNA-directed RNA polymerase II subunit H) (DNA-directed RNA polymerases I, II, and III 17.1 kDa polypeptide) (RPB17) (RPB8 homolog) (hRPB8)	POLR2H	Homo sapiens (Human)	150
P30876	RPB2_HUMAN	reviewed	DNA-directed RNA polymerase II subunit RPB2 (EC 2.7.7.6) (DNA-directed RNA polymerase II 140 kDa polypeptide) (DNA-directed RNA polymerase II subunit B) (RNA polymerase II subunit 2) (RNA polymerase II subunit B2)	POLR2B	Homo sapiens (Human)	1174
O95398	RPGF3_HUMAN	reviewed	Rap guanine nucleotide exchange factor 3 (Exchange factor directly activated by cAMP 1) (Exchange protein directly activated by cAMP 1) (EPAC 1) (Rap1 guanine-nucleotide-exchange factor directly activated by cAMP) (cAMP-regulated guanine nucleotide exchange factor I) (cAMP-GEFI)	RAPGEF3 CGEF1 EPAC EPAC1	Homo sapiens (Human)	923
Q9H7B2	RPF2_HUMAN	reviewed	Ribosome production factor 2 homolog (Brix domain-containing protein 1) (Ribosome biogenesis protein RPF2 homolog)	RPF2 BXDC1	Homo sapiens (Human)	306
Q96AT9	RPE_HUMAN	reviewed	Ribulose-phosphate 3-epimerase (EC 5.1.3.1) (Ribulose-5-phosphate-3-epimerase)	RPE HUSSY-17	Homo sapiens (Human)	228
P78346	RPP30_HUMAN	reviewed	Ribonuclease P protein subunit p30 (RNaseP protein p30) (EC 3.1.26.5) (RNase P subunit 2)	RPP30 RNASEP2	Homo sapiens (Human)	268
P62851	RS25_HUMAN	reviewed	40S ribosomal protein S25 (Small ribosomal subunit protein eS25)	RPS25	Homo sapiens (Human)	125
Q68D06	SLN13_HUMAN	reviewed	Schlafen family member 13 (EC 3.1.-.-) (Schlafen-13) (hSLFN13)	SLFN13	Homo sapiens (Human)	897
P0C7P3	SLN14_HUMAN	reviewed	Protein SLFN14 [Cleaved into: C-terminally truncated SLFN14 endoribonuclease (EC 3.1.-.-) (Schlafen family member 14)]	SLFN14	Homo sapiens (Human)	912
Q9BQ83	SLX1_HUMAN	reviewed	Structure-specific endonuclease subunit SLX1 (EC 3.1.-.-) (GIY-YIG domain-containing protein 1)	SLX1A GIYD1 SLX1; SLX1B GIYD2 SLX1	Homo sapiens (Human)	275
P62701	RS4X_HUMAN	reviewed	40S ribosomal protein S4, X isoform (SCR10) (Single copy abundant mRNA protein) (Small ribosomal subunit protein eS4)	RPS4X CCG2 RPS4 SCAR	Homo sapiens (Human)	263
P22090	RS4Y1_HUMAN	reviewed	40S ribosomal protein S4, Y isoform 1 (Small ribosomal subunit protein eS4)	RPS4Y1 RPS4Y PRO2646	Homo sapiens (Human)	263
Q9Y6X1	SERP1_HUMAN	reviewed	Stress-associated endoplasmic reticulum protein 1 (Ribosome-attached membrane protein 4)	SERP1 RAMP4	Homo sapiens (Human)	66
Q9BUL9	RPP25_HUMAN	reviewed	Ribonuclease P protein subunit p25 (RNase P protein subunit p25) (EC 3.1.26.5)	RPP25	Homo sapiens (Human)	199
O95707	RPP29_HUMAN	reviewed	Ribonuclease P protein subunit p29 (hPOP4) (EC 3.1.26.5)	POP4 RPP29	Homo sapiens (Human)	220
Q9NVD3	SETD4_HUMAN	reviewed	SET domain-containing protein 4 (EC 2.1.1.-)	SETD4 C21orf18 C21orf27	Homo sapiens (Human)	440
Q9C0A6	SETD5_HUMAN	reviewed	SET domain-containing protein 5	SETD5 KIAA1757	Homo sapiens (Human)	1442
P10301	RRAS_HUMAN	reviewed	Ras-related protein R-Ras (p23)	RRAS	Homo sapiens (Human)	218
Q9Y2L1	RRP44_HUMAN	reviewed	Exosome complex exonuclease RRP44 (EC 3.1.13.-) (EC 3.1.26.-) (Protein DIS3 homolog) (Ribosomal RNA-processing protein 44)	DIS3 KIAA1008 RRP44	Homo sapiens (Human)	958
P62277	RS13_HUMAN	reviewed	40S ribosomal protein S13 (Small ribosomal subunit protein uS15)	RPS13	Homo sapiens (Human)	151
Q8ND04	SMG8_HUMAN	reviewed	Protein SMG8 (Amplified in breast cancer gene 2 protein) (Protein smg-8 homolog)	SMG8 ABC2 C17orf71	Homo sapiens (Human)	991
A6NHR9	SMHD1_HUMAN	reviewed	Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (SMC hinge domain-containing protein 1) (EC 3.6.1.-)	SMCHD1 KIAA0650	Homo sapiens (Human)	2005
Q9H3U7	SMOC2_HUMAN	reviewed	SPARC-related modular calcium-binding protein 2 (Secreted modular calcium-binding protein 2) (SMOC-2) (Smooth muscle-associated protein 2) (SMAP-2)	SMOC2 SMAP2 MSTP117	Homo sapiens (Human)	446
Q99954	SMR3A_HUMAN	reviewed	Submaxillary gland androgen-regulated protein 3A (Proline-rich protein 5) (Proline-rich protein PBI)	SMR3A PBI PROL5	Homo sapiens (Human)	134
Q92966	SNPC3_HUMAN	reviewed	snRNA-activating protein complex subunit 3 (SNAPc subunit 3) (Proximal sequence element-binding transcription factor subunit beta) (PSE-binding factor subunit beta) (PTF subunit beta) (Small nuclear RNA-activating complex polypeptide 3) (snRNA-activating protein complex 50 kDa subunit) (SNAPc 50 kDa subunit)	SNAPC3 SNAP50	Homo sapiens (Human)	411
P62081	RS7_HUMAN	reviewed	40S ribosomal protein S7 (Small ribosomal subunit protein eS7)	RPS7	Homo sapiens (Human)	194
Q9H3E2	SNX25_HUMAN	reviewed	Sorting nexin-25	SNX25 MSTP043	Homo sapiens (Human)	840
P63220	RS21_HUMAN	reviewed	40S ribosomal protein S21 (Small ribosomal subunit protein eS21)	RPS21	Homo sapiens (Human)	83
Q5JNZ5	RS26L_HUMAN	reviewed	Putative 40S ribosomal protein S26-like 1	RPS26P11 RPS26L1	Homo sapiens (Human)	115
Q8TEV9	SMCR8_HUMAN	reviewed	Guanine nucleotide exchange protein SMCR8 (Smith-Magenis syndrome chromosomal region candidate gene 8 protein)	SMCR8	Homo sapiens (Human)	937
Q8TD47	RS4Y2_HUMAN	reviewed	40S ribosomal protein S4, Y isoform 2 (Small ribosomal subunit protein eS4)	RPS4Y2 RPS4Y2P	Homo sapiens (Human)	263
Q96Q15	SMG1_HUMAN	reviewed	Serine/threonine-protein kinase SMG1 (SMG-1) (hSMG-1) (EC 2.7.11.1) (61E3.4) (Lambda/iota protein kinase C-interacting protein) (Lambda-interacting protein)	SMG1 ATX KIAA0421 LIP	Homo sapiens (Human)	3661
P46782	RS5_HUMAN	reviewed	40S ribosomal protein S5 (Small ribosomal subunit protein uS7) [Cleaved into: 40S ribosomal protein S5, N-terminally processed]	RPS5	Homo sapiens (Human)	204
Q99835	SMO_HUMAN	reviewed	Smoothened homolog (SMO) (Protein Gx)	SMO SMOH	Homo sapiens (Human)	787
P02814	SMR3B_HUMAN	reviewed	Submaxillary gland androgen-regulated protein 3B (Proline-rich peptide P-B) (Proline-rich protein 3) [Cleaved into: Peptide P-A; Peptide D1A]	SMR3B PBII PRL3 PROL3	Homo sapiens (Human)	79
Q96GM5	SMRD1_HUMAN	reviewed	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1 (60 kDa BRG-1/Brm-associated factor subunit A) (BRG1-associated factor 60A) (BAF60A) (SWI/SNF complex 60 kDa subunit)	SMARCD1 BAF60A	Homo sapiens (Human)	515
Q6STE5	SMRD3_HUMAN	reviewed	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3 (60 kDa BRG-1/Brm-associated factor subunit C) (BRG1-associated factor 60C) (BAF60C)	SMARCD3 BAF60C	Homo sapiens (Human)	483
Q86VZ5	SMS1_HUMAN	reviewed	Phosphatidylcholine:ceramide cholinephosphotransferase 1 (EC 2.7.8.27) (Medulla oblongata-derived protein) (Protein Mob) (Sphingomyelin synthase 1) (Transmembrane protein 23)	SGMS1 MOB SMS1 TMEM23	Homo sapiens (Human)	413
Q9HCE7	SMUF1_HUMAN	reviewed	E3 ubiquitin-protein ligase SMURF1 (hSMURF1) (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase SMURF1) (SMAD ubiquitination regulatory factor 1) (SMAD-specific E3 ubiquitin-protein ligase 1)	SMURF1 KIAA1625	Homo sapiens (Human)	757
Q53HV7	SMUG1_HUMAN	reviewed	Single-strand selective monofunctional uracil DNA glycosylase (EC 3.2.2.-)	SMUG1	Homo sapiens (Human)	270
Q6GMV2	SMYD5_HUMAN	reviewed	SET and MYND domain-containing protein 5 (EC 2.1.1.-) (Protein NN8-4AG) (Retinoic acid-induced protein 15)	SMYD5 RAI15	Homo sapiens (Human)	418
O95863	SNAI1_HUMAN	reviewed	Zinc finger protein SNAI1 (Protein snail homolog 1) (Protein sna)	SNAI1 SNAH	Homo sapiens (Human)	264
Q3KNW1	SNAI3_HUMAN	reviewed	Zinc finger protein SNAI3 (Protein snail homolog 3) (Zinc finger protein 293)	SNAI3 ZNF293	Homo sapiens (Human)	292
Q92681	RSCA1_HUMAN	reviewed	Regulatory solute carrier protein family 1 member 1 (Transporter regulator RS1) (hRS1)	RSC1A1	Homo sapiens (Human)	617
P62979	RS27A_HUMAN	reviewed	Ubiquitin-40S ribosomal protein S27a (Ubiquitin carboxyl extension protein 80) [Cleaved into: Ubiquitin; 40S ribosomal protein S27a (Small ribosomal subunit protein eS31)]	RPS27A UBA80 UBCEP1	Homo sapiens (Human)	156
P62854	RS26_HUMAN	reviewed	40S ribosomal protein S26 (Small ribosomal subunit protein eS26)	RPS26	Homo sapiens (Human)	115
P62273	RS29_HUMAN	reviewed	40S ribosomal protein S29 (Small ribosomal subunit protein uS14)	RPS29	Homo sapiens (Human)	56
P15880	RS2_HUMAN	reviewed	40S ribosomal protein S2 (40S ribosomal protein S4) (Protein LLRep3) (Small ribosomal subunit protein uS5)	RPS2 RPS4	Homo sapiens (Human)	293
Q71UM5	RS27L_HUMAN	reviewed	40S ribosomal protein S27-like (Small ribosomal subunit protein eS27-like)	RPS27L	Homo sapiens (Human)	84
P62318	SMD3_HUMAN	reviewed	Small nuclear ribonucleoprotein Sm D3 (Sm-D3) (snRNP core protein D3)	SNRPD3	Homo sapiens (Human)	126
Q9UPR3	SMG5_HUMAN	reviewed	Protein SMG5 (EST1-like protein B) (LPTS-RP1) (LPTS-interacting protein) (SMG-5 homolog) (hSMG-5)	SMG5 EST1B KIAA1089	Homo sapiens (Human)	1016
Q9H0W8	SMG9_HUMAN	reviewed	Protein SMG9 (Protein SMG-9)	SMG9 C19orf61	Homo sapiens (Human)	520
Q9NWM0	SMOX_HUMAN	reviewed	Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1)	SMOX C20orf16 SMO UNQ3039/PRO9854	Homo sapiens (Human)	555
Q92922	SMRC1_HUMAN	reviewed	SWI/SNF complex subunit SMARCC1 (BRG1-associated factor 155) (BAF155) (SWI/SNF complex 155 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 1)	SMARCC1 BAF155	Homo sapiens (Human)	1105
Q8TAQ2	SMRC2_HUMAN	reviewed	SWI/SNF complex subunit SMARCC2 (BRG1-associated factor 170) (BAF170) (SWI/SNF complex 170 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 2)	SMARCC2 BAF170	Homo sapiens (Human)	1214
Q9H4L7	SMRCD_HUMAN	reviewed	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 (EC 3.6.4.12) (ATP-dependent helicase 1) (hHEL1)	SMARCAD1 KIAA1122	Homo sapiens (Human)	1026
Q92925	SMRD2_HUMAN	reviewed	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 (60 kDa BRG-1/Brm-associated factor subunit B) (BRG1-associated factor 60B) (BAF60B)	SMARCD2 BAF60B PRO2451	Homo sapiens (Human)	531
Q8NHU3	SMS2_HUMAN	reviewed	Phosphatidylcholine:ceramide cholinephosphotransferase 2 (EC 2.7.8.27) (Sphingomyelin synthase 2)	SGMS2 SMS2	Homo sapiens (Human)	365
Q2TAY7	SMU1_HUMAN	reviewed	WD40 repeat-containing protein SMU1 (Smu-1 suppressor of mec-8 and unc-52 protein homolog) [Cleaved into: WD40 repeat-containing protein SMU1, N-terminally processed]	SMU1	Homo sapiens (Human)	513
P62753	RS6_HUMAN	reviewed	40S ribosomal protein S6 (Phosphoprotein NP33) (Small ribosomal subunit protein eS6)	RPS6 OK/SW-cl.2	Homo sapiens (Human)	249
Q8NB12	SMYD1_HUMAN	reviewed	Histone-lysine N-methyltransferase SMYD1 (EC 2.1.1.43) (SET and MYND domain-containing protein 1)	SMYD1	Homo sapiens (Human)	490
O43623	SNAI2_HUMAN	reviewed	Zinc finger protein SNAI2 (Neural crest transcription factor Slug) (Protein snail homolog 2)	SNAI2 SLUG SLUGH	Homo sapiens (Human)	268
Q16533	SNPC1_HUMAN	reviewed	snRNA-activating protein complex subunit 1 (SNAPc subunit 1) (Proximal sequence element-binding transcription factor subunit gamma) (PSE-binding factor subunit gamma) (PTF subunit gamma) (Small nuclear RNA-activating complex polypeptide 1) (snRNA-activating protein complex 43 kDa subunit) (SNAPc 43 kDa subunit)	SNAPC1 SNAP43	Homo sapiens (Human)	368
Q13487	SNPC2_HUMAN	reviewed	snRNA-activating protein complex subunit 2 (SNAPc subunit 2) (Proximal sequence element-binding transcription factor subunit delta) (PSE-binding factor subunit delta) (PTF subunit delta) (Small nuclear RNA-activating complex polypeptide 2) (snRNA-activating protein complex 45 kDa subunit) (SNAPc 45 kDa subunit)	SNAPC2 SNAP45	Homo sapiens (Human)	334
O75971	SNPC5_HUMAN	reviewed	snRNA-activating protein complex subunit 5 (SNAPc subunit 5) (Small nuclear RNA-activating complex polypeptide 5) (snRNA-activating protein complex 19 kDa subunit) (SNAPc 19 kDa subunit)	SNAPC5 SNAP19	Homo sapiens (Human)	98
Q15036	SNX17_HUMAN	reviewed	Sorting nexin-17	SNX17 KIAA0064	Homo sapiens (Human)	470
Q96T23	RSF1_HUMAN	reviewed	Remodeling and spacing factor 1 (Rsf-1) (HBV pX-associated protein 8) (Hepatitis B virus X-associated protein) (p325 subunit of RSF chromatin-remodeling complex)	RSF1 HBXAP XAP8	Homo sapiens (Human)	1441
Q9BQI6	SLF1_HUMAN	reviewed	SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)	SLF1 ANKRD32 BRCTD1	Homo sapiens (Human)	1058
Q68CJ6	SLIP_HUMAN	reviewed	Nuclear GTPase SLIP-GC (EC 3.6.1.-) (Speckled-like pattern in the germinal center)	NUGGC C8orf80 HMFN0672	Homo sapiens (Human)	796
Q9GZT3	SLIRP_HUMAN	reviewed	SRA stem-loop-interacting RNA-binding protein, mitochondrial	SLIRP C14orf156 DC23 DC50 PD04872	Homo sapiens (Human)	109
P61247	RS3A_HUMAN	reviewed	40S ribosomal protein S3a (Small ribosomal subunit protein eS1) (v-fos transformation effector protein) (Fte-1)	RPS3A FTE1 MFTL	Homo sapiens (Human)	264
O95391	SLU7_HUMAN	reviewed	Pre-mRNA-splicing factor SLU7 (hSlu7)	SLU7	Homo sapiens (Human)	586
P23396	RS3_HUMAN	reviewed	40S ribosomal protein S3 (EC 4.2.99.18) (Small ribosomal subunit protein uS3)	RPS3 OK/SW-cl.26	Homo sapiens (Human)	243
Q8IY92	SLX4_HUMAN	reviewed	Structure-specific endonuclease subunit SLX4 (BTB/POZ domain-containing protein 12)	SLX4 BTBD12 KIAA1784 KIAA1987	Homo sapiens (Human)	1834
Q9HAU4	SMUF2_HUMAN	reviewed	E3 ubiquitin-protein ligase SMURF2 (hSMURF2) (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase SMURF2) (SMAD ubiquitination regulatory factor 2) (SMAD-specific E3 ubiquitin-protein ligase 2)	SMURF2	Homo sapiens (Human)	748
Q9NRG4	SMYD2_HUMAN	reviewed	N-lysine methyltransferase SMYD2 (EC 2.1.1.-) (HSKM-B) (Histone methyltransferase SMYD2) (EC 2.1.1.43) (Lysine N-methyltransferase 3C) (SET and MYND domain-containing protein 2)	SMYD2 KMT3C	Homo sapiens (Human)	433
P60880	SNP25_HUMAN	reviewed	Synaptosomal-associated protein 25 (SNAP-25) (Super protein) (SUP) (Synaptosomal-associated 25 kDa protein)	SNAP25 SNAP	Homo sapiens (Human)	206
O95721	SNP29_HUMAN	reviewed	Synaptosomal-associated protein 29 (SNAP-29) (Soluble 29 kDa NSF attachment protein) (Vesicle-membrane fusion protein SNAP-29)	SNAP29	Homo sapiens (Human)	258
Q5SXM2	SNPC4_HUMAN	reviewed	snRNA-activating protein complex subunit 4 (SNAPc subunit 4) (Proximal sequence element-binding transcription factor subunit alpha) (PSE-binding factor subunit alpha) (PTF subunit alpha) (snRNA-activating protein complex 190 kDa subunit) (SNAPc 190 kDa subunit)	SNAPC4 SNAP190	Homo sapiens (Human)	1469
P46781	RS9_HUMAN	reviewed	40S ribosomal protein S9 (Small ribosomal subunit protein uS4)	RPS9	Homo sapiens (Human)	194
Q63HN8	RN213_HUMAN	reviewed	E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (ALK lymphoma oligomerization partner on chromosome 17) (Mysterin) (RING finger protein 213) (RING-type E3 ubiquitin transferase RNF213)	RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR	Homo sapiens (Human)	5207
Q9H1E1	RNAS7_HUMAN	reviewed	Ribonuclease 7 (RNase 7) (EC 3.1.27.-) (Skin-derived antimicrobial protein 2) (SAP-2)	RNASE7 UNQ2516/PRO6006	Homo sapiens (Human)	156
O76064	RNF8_HUMAN	reviewed	E3 ubiquitin-protein ligase RNF8 (hRNF8) (EC 2.3.2.27) (RING finger protein 8) (RING-type E3 ubiquitin transferase RNF8)	RNF8 KIAA0646	Homo sapiens (Human)	485
Q6P5S7	RNK_HUMAN	reviewed	Ribonuclease kappa (RNase K) (RNase kappa) (EC 3.1.-.-)	RNASEK	Homo sapiens (Human)	137
O00411	RPOM_HUMAN	reviewed	DNA-directed RNA polymerase, mitochondrial (MtRPOL) (EC 2.7.7.6)	POLRMT	Homo sapiens (Human)	1230
Q9Y6X0	SETBP_HUMAN	reviewed	SET-binding protein (SEB)	SETBP1 KIAA0437	Homo sapiens (Human)	1596
Q9NQG5	RPR1B_HUMAN	reviewed	Regulation of nuclear pre-mRNA domain-containing protein 1B (Cell cycle-related and expression-elevated protein in tumor)	RPRD1B C20orf77 CREPT	Homo sapiens (Human)	326
Q5VT52	RPRD2_HUMAN	reviewed	Regulation of nuclear pre-mRNA domain-containing protein 2	RPRD2 KIAA0460 HSPC099	Homo sapiens (Human)	1461
Q8WTS6	SETD7_HUMAN	reviewed	Histone-lysine N-methyltransferase SETD7 (EC 2.1.1.43) (Histone H3-K4 methyltransferase SETD7) (H3-K4-HMTase SETD7) (Lysine N-methyltransferase 7) (SET domain-containing protein 7) (SET7/9)	SETD7 KIAA1717 KMT7 SET7 SET9	Homo sapiens (Human)	366
Q8IWL2	SFTA1_HUMAN	reviewed	Pulmonary surfactant-associated protein A1 (PSP-A) (PSPA) (SP-A) (SP-A1) (35 kDa pulmonary surfactant-associated protein) (Alveolar proteinosis protein) (Collectin-4)	SFTPA1 COLEC4 PSAP SFTP1 SFTPA SFTPA1B	Homo sapiens (Human)	248
Q96ES7	SGF29_HUMAN	reviewed	SAGA-associated factor 29 (Coiled-coil domain-containing protein 101) (SAGA complex-associated factor 29)	SGF29 CCDC101	Homo sapiens (Human)	293
Q9HBY8	SGK2_HUMAN	reviewed	Serine/threonine-protein kinase Sgk2 (EC 2.7.11.1) (Serum/glucocorticoid-regulated kinase 2)	SGK2	Homo sapiens (Human)	427
Q15050	RRS1_HUMAN	reviewed	Ribosome biogenesis regulatory protein homolog	RRS1 KIAA0112 RRR	Homo sapiens (Human)	365
Q8ND24	RN214_HUMAN	reviewed	RING finger protein 214	RNF214	Homo sapiens (Human)	703
Q5XPI4	RN123_HUMAN	reviewed	E3 ubiquitin-protein ligase RNF123 (EC 2.3.2.27) (Kip1 ubiquitination-promoting complex protein 1) (RING finger protein 123) (RING-type E3 ubiquitin transferase RNF123)	RNF123 KPC1 FP1477	Homo sapiens (Human)	1314
Q969K3	RNF34_HUMAN	reviewed	E3 ubiquitin-protein ligase RNF34 (EC 2.3.2.27) (Caspase regulator CARP1) (Caspases-8 and -10-associated RING finger protein 1) (CARP-1) (FYVE-RING finger protein Momo) (Human RING finger homologous to inhibitor of apoptosis protein) (hRFI) (RING finger protein 34) (RING finger protein RIFF) (RING-type E3 ubiquitin transferase RNF34)	RNF34	Homo sapiens (Human)	372
O94941	RNF37_HUMAN	reviewed	RING finger protein 37 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RNF37) (U-box domain-containing protein 5) (UbcM4-interacting protein 5) (hUIP5) (Ubiquitin-conjugating enzyme 7-interacting protein 5)	UBOX5 KIAA0860 RNF37 UBCE7IP5 UIP5	Homo sapiens (Human)	541
Q68DV7	RNF43_HUMAN	reviewed	E3 ubiquitin-protein ligase RNF43 (EC 2.3.2.27) (RING finger protein 43) (RING-type E3 ubiquitin transferase RNF43)	RNF43	Homo sapiens (Human)	783
Q9GZS1	RPA49_HUMAN	reviewed	DNA-directed RNA polymerase I subunit RPA49 (RNA polymerase I subunit A49) (DNA-directed RNA polymerase I subunit E) (RNA polymerase I-associated factor 1) (RNA polymerase I-associated factor 53)	POLR1E PAF53 PRAF1	Homo sapiens (Human)	419
Q01974	ROR2_HUMAN	reviewed	Tyrosine-protein kinase transmembrane receptor ROR2 (EC 2.7.10.1) (Neurotrophic tyrosine kinase, receptor-related 2)	ROR2 NTRKR2	Homo sapiens (Human)	943
Q8NE22	SETD9_HUMAN	reviewed	SET domain-containing protein 9 (EC 2.1.1.-)	SETD9 C5orf35	Homo sapiens (Human)	299
Q8N122	RPTOR_HUMAN	reviewed	Regulatory-associated protein of mTOR (Raptor) (p150 target of rapamycin (TOR)-scaffold protein)	RPTOR KIAA1303 RAPTOR	Homo sapiens (Human)	1335
Q12872	SFSWA_HUMAN	reviewed	Splicing factor, suppressor of white-apricot homolog (Splicing factor, arginine/serine-rich 8) (Suppressor of white apricot protein homolog)	SFSWAP SFRS8 SWAP	Homo sapiens (Human)	951
Q9NW08	RPC2_HUMAN	reviewed	DNA-directed RNA polymerase III subunit RPC2 (RNA polymerase III subunit C2) (EC 2.7.7.6) (C128) (DNA-directed RNA polymerase III 127.6 kDa polypeptide) (DNA-directed RNA polymerase III subunit B)	POLR3B	Homo sapiens (Human)	1133
P05423	RPC4_HUMAN	reviewed	DNA-directed RNA polymerase III subunit RPC4 (RNA polymerase III subunit C4) (DNA-directed RNA polymerase III subunit D) (Protein BN51) (RNA polymerase III 47 kDa subunit) (RPC53 homolog)	POLR3D BN51 BN51T	Homo sapiens (Human)	398
Q9H9Y2	RPF1_HUMAN	reviewed	Ribosome production factor 1 (Brix domain-containing protein 5) (Ribosome biogenesis protein RPF1)	RPF1 BXDC5	Homo sapiens (Human)	349
Q9NVU0	RPC5_HUMAN	reviewed	DNA-directed RNA polymerase III subunit RPC5 (RNA polymerase III subunit C5) (DNA-directed RNA polymerase III 80 kDa polypeptide)	POLR3E KIAA1452	Homo sapiens (Human)	708
Q9BT43	RPC7L_HUMAN	reviewed	DNA-directed RNA polymerase III subunit RPC7-like (RNA polymerase III subunit C7-like) (DNA-directed RNA polymerase III subunit G-like) (RNA polymerase III 32 kDa beta subunit) (RPC32-beta)	POLR3GL	Homo sapiens (Human)	218
O43236	SEPT4_HUMAN	reviewed	Septin-4 (Apoptosis-related protein in the TGF-beta signaling pathway) (ARTS) (Bradeion beta) (Brain protein H5) (CE5B3 beta) (Cell division control-related protein 2) (hCDCREL-2) (Cerebral protein 7) (Peanut-like protein 2)	SEPT4 ARTS PNUTL2 SEP4 hucep-7	Homo sapiens (Human)	478
O43175	SERA_HUMAN	reviewed	D-3-phosphoglycerate dehydrogenase (3-PGDH) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399) (Malate dehydrogenase) (EC 1.1.1.37)	PHGDH PGDH3	Homo sapiens (Human)	533
A8MV23	SERP3_HUMAN	reviewed	Serpin E3	SERPINE3	Homo sapiens (Human)	424
Q15047	SETB1_HUMAN	reviewed	Histone-lysine N-methyltransferase SETDB1 (EC 2.1.1.43) (ERG-associated protein with SET domain) (ESET) (Histone H3-K9 methyltransferase 4) (H3-K9-HMTase 4) (Lysine N-methyltransferase 1E) (SET domain bifurcated 1)	SETDB1 ESET KIAA0067 KMT1E	Homo sapiens (Human)	1291
